molecule_chembl_id,smiles,matched_to_active,tanimoto_similarity
CHEMBL416753,CCCCCCCCCCCCCCCCCC(=O)NCC(COP(=O)([O-])OCC[N+](C)(C)C)OCC,CHEMBL5938991,0.025
CHEMBL31446,C=C1C[C@@]23O[C@]2(c2ccccc21)C1CC(OC(=O)[C@H](O)[C@@H](NC(=O)CCC2CCCC2)c2ccccc2)C3(C)C1(C)C,CHEMBL5938991,0.105
CHEMBL289017,C[C@H]1C[C@@]23O[C@]2(c2ccccc21)C1CC(OC(=O)[C@H](O)[C@@H](NC(=O)CCC2CCCC2)c2ccccc2)C3(C)C1(C)C,CHEMBL5938991,0.098
CHEMBL285146,COc1ccccc1COCCCOc1ccc([C@H]2CCNC[C@@H]2OCc2cc(OC)c3ccccc3c2OC)cn1,CHEMBL5938991,0.139
CHEMBL31881,c1ccc(COCCCOc2ccc([C@H]3[C@H](Cn4cncn4)CNC[C@@H]3OCc3ccc4ccccc4c3)cc2)cc1,CHEMBL5938991,0.139
CHEMBL29769,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1Oc1ccc2c(c1)CCCC2,CHEMBL5938991,0.141
CHEMBL31082,COc1ccc(CN(C)CCCOc2ccc(S(=O)(=O)c3c(C(C)C)n(C)c4ccccc34)cc2)cc1OC,CHEMBL5938991,0.097
CHEMBL287679,COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3c(C(C)C)n(C)c4ccccc34)cc2)cc1OC,CHEMBL5938991,0.087
CHEMBL30535,COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3c(C(C)C)[nH]c4ccccc34)cc2)cc1OC,CHEMBL5938991,0.097
CHEMBL34058,COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3c(C(C)C)oc4ccccc34)cc2)cc1OC,CHEMBL5938991,0.097
CHEMBL30321,COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3cc4ccccc4nc3C(C)C)cc2)cc1OC,CHEMBL5938991,0.098
CHEMBL34450,COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3[nH]c4ccccc4c3C(C)C)cc2)cc1OC,CHEMBL5938991,0.088
CHEMBL33620,COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3c(C(C)C)c4ccccc4n3C)cc2)cc1OC,CHEMBL5938991,0.096
CHEMBL34509,COc1cc(CCN(C)CCCOc2ccc(S(=O)(=O)c3c(C(C)C)c4ccccc4n3C)cc2)cc(OC)c1,CHEMBL5938991,0.098
CHEMBL417136,CCCc1oc2ccccc2c1S(=O)(=O)c1ccc(OCCCN(C)CCc2ccc(OC)c(OC)c2)cc1,CHEMBL5938991,0.088
CHEMBL287320,O=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)c1nc(C(=O)N2CCc3ccccc3C2)cs1)c1cccc2ccccc12,CHEMBL5938991,0.101
CHEMBL444803,O=C([O-])c1c(Cc2cccc(Cl)c2Cl)c(=O)c2ccccc2n1Cc1cc2c(cc1Cl)OCO2.[K+],CHEMBL5938991,0.129
CHEMBL287517,COc1ccc([C@@H]2c3nc(NC(C)C)ccc3[C@H](c3ccc4c(c3)OCO4)[C@H]2C(=O)O)c(OCc2ccccc2)c1,CHEMBL5938991,0.143
CHEMBL289473,CC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(C)=O)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,CHEMBL5938991,0.107
CHEMBL39132,CCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2c(CC)nc3c(C)cc(C)nc32)cc1,CHEMBL5938991,0.118
CHEMBL439737,CNC(=O)c1ccc(/C=C/C(=O)NCC(=O)N(C)c2ccc(Cl)c(COc3cccc4ccc(C)nc34)c2Cl)cc1,CHEMBL5938991,0.151
CHEMBL41446,CNC(=O)c1ccc(/C=C/C(=O)NCC(=O)N(C)c2ccc(Cl)c(COc3cccc4c(C)c(C)oc34)c2Cl)cc1,CHEMBL5938991,0.124
CHEMBL43706,O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CCCCN2CCOCC2)C1=O)NCc1cccc2ccccc12,CHEMBL5938991,0.137
CHEMBL42203,CN1CC[C@H](c2ccc(Cl)cc2)[C@@H](C(=O)OCCCCCOC(=O)[C@H]2CN(C)CC[C@@H]2c2ccc(Cl)cc2)C1,CHEMBL5938991,0.137
CHEMBL295929,CCCCc1nc2ccn(Cc3cccc(Cl)c3)c(=O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5938991,0.145
CHEMBL43171,CCCCc1nc2ccn(Cc3ccccc3Cl)c(=O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5938991,0.148
CHEMBL42287,CCCCc1nc2ccn(Cc3ccc(Cl)cc3)c(=O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5938991,0.132
CHEMBL296686,NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3cc(Cl)ccc3c2)cc1,CHEMBL5938991,0.098
CHEMBL47873,CCCCc1nc2ccc([C@]3(C)C[C@H]4CCCCN4O3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5938991,0.176
CHEMBL44749,CCCCc1nc2ccc([C@@]3(CC)C[C@H]4CCCN4O3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5938991,0.159
CHEMBL44798,CCCCc1nc2ccc([C@@H]3C[C@H]4CCC(C)(C)N4O3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5938991,0.159
CHEMBL47583,CCCCc1nc2ccc([C@]3(CC)C[C@H]4CCCN4O3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5938991,0.159
CHEMBL295529,CCCCc1nc2ccc([C@@]3(C)C[C@H]4CCCCN4O3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL5938991,0.176
CHEMBL416375,Cn1cc(NC(=O)c2cc3ccccc3cn2)cc1-c1nc2cc(C(=O)NCCN3CCOCC3)ccc2[nH]1,CHEMBL5934017,0.125
CHEMBL24686,COc1cc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc(OC)c1OC,CHEMBL5934017,0.083
CHEMBL417133,O=C(CN1CCCC1=O)NCc1cc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc2o1,CHEMBL5934017,0.09
CHEMBL281243,COc1cccn(CC(=O)NCc2cc3cc(C(=O)N4CCC(N5C(=O)OCc6ccccc65)CC4)ccc3o2)c1=O,CHEMBL5934017,0.086
CHEMBL33928,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@H]2CN(S(=O)(=O)C4CC4)[C@H](C)CO2)[C@]13C(=O)O,CHEMBL5934017,0.125
CHEMBL32802,CCCn1c(=O)c2nc(-c3cc(OCC(=O)Nc4ccc(Cl)c(Cl)c4)nn3C)[nH]c2n(CCC)c1=O,CHEMBL5934017,0.122
CHEMBL287350,C=CCCC[C@H](OC(=O)[C@@H]1CCCCN1C(=O)C(=O)[C@]1(O)OCCC[C@H]1C)/C(C)=C/[C@@H]1CC[C@@H](O)[C@H](OC)C1,CHEMBL5934017,0.097
CHEMBL434399,COP(=O)(CC(=O)N[C@@H](CCCCNS(=O)(=O)c1ccc2ccc3cccc4ccc1c2c34)C(N)=O)OC,CHEMBL5934017,0.073
CHEMBL289628,CC1(C)CNc2c(cccc2S(=O)(=O)NC(Cc2nc3cncnc3s2)C(=O)N2CCC(CCF)CC2)C1,CHEMBL5934017,0.125
CHEMBL43347,CCCc1nc(-c2cccnc2)cn2c(CC(=O)NC(CC3CCCCC3)C(=O)C(F)(F)C(=O)NCC)nnc12,CHEMBL5934017,0.113
CHEMBL289625,COCC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)[C@H](C)CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC21C,CHEMBL5934017,0.088
CHEMBL289595,CCCS(=O)(=O)c1nc(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)cc(OC)n1,CHEMBL5934017,0.078
CHEMBL40361,C#CCO[C@]1(C)CCN2CC34CC5(C(=O)Nc6c5ccc5c6OC=CC(C)(C)O5)C(C)(C)C3CC21C(=O)N4C,CHEMBL5934017,0.129
CHEMBL40238,O=C(CN1C(=O)[C@@H](CC(=O)NC2CCCCC2)S[C@@H]1c1ccc(Cl)cc1Cl)NCCCN1CCOCC1,CHEMBL5934017,0.084
CHEMBL416069,O=C(C[C@H]1S[C@H](C2CCCCC2)N(CC(=O)NCCCN2CCOCC2)C1=O)NCc1cccc2ccccc12,CHEMBL5934017,0.092
CHEMBL44047,CCc1cn([C@@H]2O[C@H](CNC(=O)C3c4ccccc4Oc4c(-c5ccccc5)cccc43)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,CHEMBL5934017,0.091
CHEMBL295034,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cc3ccccc3cc2S(N)(=O)=O)n1,CHEMBL5934017,0.085
CHEMBL45657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](CCN(C)CCCN(C)C)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,CHEMBL5934017,0.063
CHEMBL46357,CCOC(C)=O.Cc1noc(NS(=O)(=O)c2ccsc2C(=O)c2ccc3c(c2)OCO3)c1Br,CHEMBL5934017,0.079
CHEMBL297557,CCOC(C)=O.Cc1noc(NS(=O)(=O)c2ccsc2C(O)Cc2ccc3c(c2)OCO3)c1Cl,CHEMBL5934017,0.077
CHEMBL301371,CCOc1ccc2c(c1)[C@@H](c1ccc(OC)cc1OCC(=O)O)N(c1nn[nH]n1)[C@@H]2c1ccc2c(c1)OCO2,CHEMBL5934017,0.1
CHEMBL295140,CCOc1ccc2c(c1)[C@@H](c1ccc(OC)cc1OCc1nn[nH]n1)N(CC(=O)O)[C@@H]2c1ccc2c(c1)OCO2,CHEMBL5934017,0.098
CHEMBL299095,CCOc1ccc2c(c1)[C@H](c1ccc(OC)cc1OCc1nn[nH]n1)N(CC(=O)O)[C@@H]2c1ccc2c(c1)OCO2,CHEMBL5934017,0.098
CHEMBL417360,Cn1c(CCc2ccc(C(=N)N)cc2)nc2cc(N(CC(=O)O)S(=O)(=O)c3cccc4cccnc34)ccc21,CHEMBL5934017,0.084
CHEMBL295547,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(NC(C)(C)C)OCCSC(=O)C(C)(C)C)O2)c(=O)[nH]c1=O,CHEMBL5934017,0.09
CHEMBL298579,N#CC1(c2ccccc2)CCN(CCCNC(=O)N2C(=O)NC3=C(C(=O)OC3)C2c2ccc(F)c(F)c2)CC1,CHEMBL5934017,0.117
CHEMBL50646,CCN(CC)C(=O)COC(=O)CCC(=O)O/C(=C1/C(=O)N(C(N)=O)c2cc(Cl)c(F)cc21)c1cccs1,CHEMBL5934017,0.085
CHEMBL301727,CN(C)Cc1ccc(NC2C(=O)C(Br)C(Nc3ccc(CN(C)C)cc3)C(=O)C2Br)cc1,CHEMBL5934017,0.061
CHEMBL301613,CC(O)Cn1nnc(-c2ccccc2-c2ccc(CN3C(=O)[C@H](NC(=O)CC(C)(C)N)CCc4ccccc43)cc2)n1,CHEMBL5934017,0.074
CHEMBL53577,CC(O)Cn1nnnc1-c1ccccc1-c1ccc(CN2C(=O)[C@H](NC(=O)CC(C)(C)N)CCc3ccccc32)cc1,CHEMBL5934017,0.081
CHEMBL52070,COc1cccc(CNC(COCc2ccccc2)C(=O)N2CCC3(CC2)CN(S(C)(=O)=O)c2ccccc23)c1,CHEMBL5934017,0.086
CHEMBL54996,CS(=O)(=O)N1CC2(CCN(C(=O)C(COCc3ccccc3)NCc3cccc(C#N)c3)CC2)c2ccccc21,CHEMBL5934017,0.083
CHEMBL417914,COc1ccc(CNC(COCc2ccccc2)C(=O)N2CCC3(CC2)CN(S(C)(=O)=O)c2ccccc23)cc1,CHEMBL5934017,0.078
CHEMBL292577,Cn1c(=O)ccc2cc(/C=C/C(=O)NCCCCN3CCc4ccc(OS(=O)(=O)C(F)(F)F)cc4C3)ccc21,CHEMBL5934017,0.083
CHEMBL53795,C[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@H]1NC(=O)C1CCCC[C@H]1C(=O)c1cccs1,CHEMBL5934017,0.109
CHEMBL51849,COc1ccccc1CNC(COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,CHEMBL5934017,0.077
CHEMBL299841,Cc1nc(S(=O)(=O)c2ccc(Cl)cc2)sc1C(=O)N[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL5934017,0.098
CHEMBL432130,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1.CS(=O)(=O)O,CHEMBL5934017,0.132
CHEMBL301064,Cc1c(C(=O)N[C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)cnn1-c1ccc(Br)cc1,CHEMBL5934017,0.103
CHEMBL291703,C[C@@H](n1cnc2cc(-c3ccc(C(=N)NC#N)cc3)sc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL5934017,0.104
CHEMBL55124,C[C@@H](n1cnc2cc(-c3ccc(S(C)(=O)=O)cc3)sc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,CHEMBL5934017,0.1
CHEMBL431521,CCC/C(=C1/N=C(c2ccc(Cl)cc2Cl)OC1=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,CHEMBL5934017,0.104
CHEMBL56335,Cc1nc(N)nc(O)c1N1CCN(c2ccc(S(=O)(=O)N(Cc3ccccc3)Cc3ccccc3)cc2)CC1,CHEMBL5934017,0.116
CHEMBL61019,C[C@H](Cc1ccc2c(c1)OC(C(=O)O)(C(=O)OCCOC(C)(C)C)O2)NC[C@H](O)c1cccc(Cl)c1,CHEMBL5934017,0.062
CHEMBL61071,CCCCOCCOC(=O)C1(C(=O)O)Oc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2O1,CHEMBL5934017,0.069
CHEMBL417961,CN(C)CCNC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1c(Cl)cccc1Cl,CHEMBL5934017,0.102
CHEMBL57605,C[C@H](Cc1ccc2c(c1)OC(C(=O)O)(C(=O)OCCOc1ccccc1)O2)NC[C@H](O)c1cccc(Cl)c1,CHEMBL5934017,0.07
CHEMBL60629,O=C(CSc1cc(Cl)ccc1Cl)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(=O)c3ccccc3)CSC12,CHEMBL5934017,0.062
CHEMBL58642,COc1c2c(c(OC)c(SC(C)C)c1SC(C)C)[C@H](CO)N1C(C#N)[C@@H]3C[C@@H](C(=O)O)[C@H]([C@@H]1C2)N3C,CHEMBL5934017,0.073
CHEMBL305602,Cc1cc(C)c(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(C(=O)CS(C)(=O)=O)c1,CHEMBL5934017,0.088
CHEMBL64300,COC(=O)c1cccc(CN2C(=O)N(Cc3cccc(-c4cc[nH]n4)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,CHEMBL5410069,0.1
CHEMBL312562,O=C1N(Cc2cccc(Cn3cccn3)c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc2[nH]ncc2c1,CHEMBL5410069,0.091
CHEMBL431014,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)OC)N(Cc4ccc(C(=O)NC)cc4)C(=O)O3)[C@H]21,CHEMBL5410069,0.077
CHEMBL310899,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)NC)N(Cc4ccc(C(=O)O)cc4)C(=O)O3)[C@H]21,CHEMBL5410069,0.085
CHEMBL314892,CC(C)C[C@@H]1OC(=O)C(C)(C)CNC(=O)[C@@H](CC2CCCCC2)NC(=O)/C=C/C[C@@H]([C@H](C)/C=C/c2ccccc2)OC1=O,CHEMBL5410069,0.081
CHEMBL88388,CC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc2c(c1)OCO2,CHEMBL5410069,0.132
CHEMBL91751,COc1cc2cc(C(=O)N3CC(CCl)c4ccc(NC(=O)OCc5ccc([N+](=O)[O-])cc5)cc43)[nH]c2c(OC)c1OC,CHEMBL5410069,0.103
CHEMBL330354,CCCCc1cccc([C@]2([C@H](Oc3nc(C)cc(C)n3)C(=O)O)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)c1,CHEMBL5410069,0.129
CHEMBL97964,CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccoc2)cc1,CHEMBL5410069,0.088
CHEMBL95579,CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccco2)cc1,CHEMBL5410069,0.089
CHEMBL97295,CCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccccc2)cc1,CHEMBL5410069,0.093
CHEMBL99773,CN(C)C(=O)n1cc(/C(=N/OCC(=O)O)c2ccn3c2CS[C@@H]3c2cccnc2)c2ccc(-c3ccc(F)cc3)cc21,CHEMBL5410069,0.108
CHEMBL103045,CCN1CCN(CCCOc2cc3ncc(C#N)c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c3cc2OC)CC1,CHEMBL5410069,0.138
CHEMBL317911,CCO/C(O)=C1\C(COCCn2c(C)nc3cnccc32)=NC(C)=C(C(=O)Nc2ccccn2)C1c1ccccc1Cl,CHEMBL5410069,0.125
CHEMBL322029,CCO/C(O)=C1\C(COCCn2c(C)nc3ncccc32)=NC(C)=C(C(=O)Nc2ccccn2)C1c1ccccc1Cl,CHEMBL5410069,0.129
CHEMBL320241,CCO/C(O)=C1\C(COCCn2c(C)nc3ccncc32)=NC(C)=C(C(=O)Nc2ccccn2)C1c1ccccc1Cl,CHEMBL5410069,0.125
CHEMBL318391,CCO/C(O)=C1\C(COCCn2c(C)nc3cccnc32)=NC(C)=C(C(=O)Nc2ccccn2)C1c1ccccc1Cl,CHEMBL5410069,0.128
CHEMBL104289,CC(C)C(NC(=O)Cn1cc(Cc2ccc(C(F)(F)F)cc2)cc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,CHEMBL5410069,0.094
CHEMBL104867,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(c2ccccc2)C2Nc3ccccc3S(=O)(=O)N2)CC1,CHEMBL5410069,0.108
CHEMBL107006,CCc1nc(CC)n(Cc2ccc3oc(-c4ccccc4NS(=O)(=O)C(F)(F)F)c(Br)c3c2)c1C(N)=O,CHEMBL5410069,0.117
CHEMBL318348,CCOC(=O)C1=C(c2ccc(-n3c(C)nc4cnccc43)cc2)NC(C)=C(C(=O)Nc2ccccn2)C1c1cccc2c1OCO2,CHEMBL5410069,0.113
CHEMBL321722,CCOC(=O)C1=C(c2ccc(-n3c(C)nc4cnccc43)cc2)NC(C)=C(C(=O)Nc2ccccn2)C1c1ccc(C#N)cc1,CHEMBL5410069,0.109
CHEMBL106800,CCOC(=O)C1=C(c2ccc(-n3c(C)nc4cnccc43)cc2)NC(C)=C(C(=O)Nc2ccccn2)C1c1cccnc1Cl,CHEMBL5410069,0.119
CHEMBL104626,CCc1nc(Cl)c(C(N)=O)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1,CHEMBL5410069,0.134
CHEMBL107198,CCOC(=O)C1=C(c2ccc(-n3c(O)nc4cnccc43)cc2)NC(C)=C(C(=O)Nc2ccccn2)C1c1ccccc1Cl,CHEMBL5410069,0.127
CHEMBL418811,CNC(=O)c1c(C)nc(C)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1,CHEMBL5410069,0.118
CHEMBL107081,CCCc1nc(C)c(C(N)=O)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1,CHEMBL5410069,0.125
CHEMBL107861,COc1cc(C/N=C(\S)NCC(COC(=O)c2ccccc2)Cc2ccc(C(C)(C)C)cc2)ccc1NS(C)(=O)=O,CHEMBL5410069,0.06
CHEMBL319474,COc1cc(OC)cc(C(=O)N2CCN(C(=O)CNC3CCN(Cc4ccccc4)CC3)C(c3ccc(Cl)c(Cl)c3)C2)c1,CHEMBL5410069,0.119
CHEMBL107369,COC(=O)[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,CHEMBL5410069,0.071
CHEMBL323026,O=C1[C@H](CCc2ccccc2)N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2F)C(=O)N1CCCN1CCCCC1,CHEMBL5410069,0.106
CHEMBL433842,CCCN(CCN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1)S(=O)(=O)c1ccc(Cl)cc1,CHEMBL5410069,0.116
CHEMBL109644,CCCCCCS(=O)(=O)N(CCC)CCN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)c(F)c1,CHEMBL5410069,0.104
CHEMBL324639,CCCCCS(=O)(=O)N(CCC)CCN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OCC)c(F)c1,CHEMBL5410069,0.113
CHEMBL111517,CCCCCCCS(=O)(=O)N(CCC)CCN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,CHEMBL5410069,0.092
CHEMBL109242,CCCCCS(=O)(=O)N(CCC)CCN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OCCC)cc1,CHEMBL5410069,0.099
CHEMBL111785,CC(=O)O.CCCN(CCC)CCC(=O)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCN(CCC)CCC)cc1C2=O,CHEMBL5410069,0.056
CHEMBL112873,Cc1c(O)c(=O)ccn1CCOCCOCCOCCOCCOCCCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CHEMBL5410069,0.1
CHEMBL113132,CC(C)C(NC(=O)Cn1c(-c2cccc(OC(C)(C)C)c2)ccc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,CHEMBL5410069,0.092
CHEMBL331826,CCC(C)[C@@H](CN(CC(=O)N[C@@H](CCSC)C(=O)O)Cc1cccc2ccccc12)NC(=O)CSCc1ccc(C)cc1,CHEMBL5410069,0.09
CHEMBL115163,COc1ccc(N(C)C(=O)CNC(=O)/C=C/c2ccc(NC(C)=O)nc2)c(SC)c1COc1cccc2ccc(C)nc12,CHEMBL5410069,0.086
CHEMBL114403,CCC(C)[C@@H](CN(CC(=O)N[C@@H](CCSC)C(=O)O)Cc1cccc2ccccc12)NC(=O)CSc1ccccc1,CHEMBL5410069,0.086
CHEMBL267999,CCC(C)[C@@H](CN(CC(=O)N[C@@H](CCSC)C(=O)O)Cc1cccc2ccccc12)NC(=O)CSCc1ccccc1,CHEMBL5410069,0.085
CHEMBL113374,CCC(C)[C@@H](CN(CC(=O)N[C@@H](CCSC)C(=O)O)Cc1cccc2ccccc12)NC(=O)CSCCc1ccccc1,CHEMBL5410069,0.085
CHEMBL114964,COc1cccc(Oc2c(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)ncnc2OCCOc2ncc(Cl)cn2)c1,CHEMBL5410069,0.096
CHEMBL115871,CSc1cnc(OCCOc2ncnc(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)c2-c2ccc(C(=O)O)cc2)nc1,CHEMBL5410069,0.087
CHEMBL112531,Cc1ccc(-c2c(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)ncnc2OCCOc2ncc(Br)cn2)cc1,CHEMBL5410069,0.092
CHEMBL114704,COc1cccc(Oc2c(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)ncnc2OCCOc2cnc3ccccc3n2)c1,CHEMBL5410069,0.077
CHEMBL325264,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)c1nc2ccccc2o1,CHEMBL5410069,0.058
CHEMBL112134,Cc1ccc(-c2c(NS(=O)(=O)c3ccc4ccccc4c3)ncnc2OCCOc2ncc(Br)cn2)cc1,CHEMBL5410069,0.099
CHEMBL78866,CCCCNC(=O)NS(=O)(=O)c1ccccc1-c1ccc(Cn2c(CCCC)nc(SC)c2C(=O)O)cc1,CHEMBL5418527,0.062
CHEMBL81209,COc1cc(C(=O)NS(=O)(=O)c2ccccc2N)ccc1Cn1ccc2ccc(NC(=O)CC3CCCC3)cc21,CHEMBL5418527,0.123
CHEMBL79675,O=C1N(CCCC(F)(F)F)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,CHEMBL5418527,0.09
CHEMBL79938,COc1cc(C(C2=C(O)C(=O)c3ccccc3C2=O)C2=C(O)C(=O)c3ccccc3C2=O)cc(Br)c1O,CHEMBL5418527,0.056
CHEMBL82296,CCCCCCN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,CHEMBL5418527,0.074
CHEMBL312546,CCCCCCn1c(C)cn(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)c1=O,CHEMBL5418527,0.058
CHEMBL79395,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2NS(=O)(=O)C(F)(F)F)c1F,CHEMBL5418527,0.124
CHEMBL89807,CC(C)C[C@@H]1OC(=O)C(C)(C)CNC(=O)[C@@H](Cc2ccc(N)cc2)NC(=O)/C=C/C[C@@H]([C@H](C)/C=C/c2ccccc2)OC1=O,CHEMBL5418527,0.065
CHEMBL314522,CC(C)C[C@@H]1OC(=O)C(C)(C)CNC(=O)[C@@H](Cc2ccccc2)NC(=O)/C=C/C[C@@H]([C@H](C)[C@H]2O[C@@H]2c2ccccc2)OC1=O,CHEMBL5418527,0.052
CHEMBL315267,CC(C)C[C@@H]1OC(=O)C(C)(C)CNC(=O)[C@@H](Cc2cccnc2)NC(=O)/C=C/C[C@@H]([C@H](C)/C=C/c2ccccc2)OC1=O,CHEMBL5418527,0.057
CHEMBL431609,COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2[nH]1,CHEMBL5418527,0.146
