Ligand_name,Label,Is_active,Status,Converged,Formula,MW_Da,LogP,HBD,HBA,RotB,TPSA_A2,Best_affinity_kcal_mol,best_rmsd_lb,best_rmsd_ub,RF_Score_pKd,Runtime_s
CHEMBL48934,decoy,0,SUCCESS,True,C33H33N7O3,575.264,5.676,1,8,10,116.67,-6.114,-8.974,-0.852,7.774,322.38
CHEMBL49110,decoy,0,SUCCESS,True,C25H34Br2N4O4+2,612.094,3.428,2,5,17,83.37,-5.082,-8.945,-1.579,7.206,313.42
CHEMBL49294,decoy,0,SUCCESS,True,C29H27N9,501.239,5.138,1,7,10,101.3,-6.219,-9.128,-0.411,7.803,273.44
CHEMBL48640,decoy,0,SUCCESS,True,C34H37N5O3,563.29,6.45,1,5,15,91.04,-6.065,-10.32,-2.784,7.783,490.75
CHEMBL47468,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL48798,decoy,0,SUCCESS,True,C30H29ClN5O3-,542.196,4.315,1,5,13,115.77,-5.357,-9.428,-1.826,7.974,441.26
CHEMBL48747,decoy,0,SUCCESS,True,C32H35N3O6S,589.225,6.261,2,6,12,115.73,-6.05,-9.94,-0.201,7.734,491.68
CHEMBL49323,decoy,0,SUCCESS,True,C31H33FN5O2+,526.261,3.721,1,3,10,62.88,-2.906,-4.096,0.182,7.539,279.74
CHEMBL46240,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL49308,decoy,0,SUCCESS,True,C30H42N2O5,510.309,5.34,0,5,19,68.31,-4.167,-7.334,-1.62,6.989,320.58
CHEMBL49798,decoy,0,SUCCESS,True,C30H45NO6,515.325,1.424,1,6,14,89.33,-1.625,-2.48,0.296,7.079,239.08
CHEMBL50353,decoy,0,SUCCESS,True,C21H28INO4,485.106,4.911,1,5,5,48.95,-4.645,-5.188,-0.418,5.783,45.51
CHEMBL49675,decoy,0,SUCCESS,True,C28H23N2O7S-,531.123,3.281,0,10,12,119.9,-3.546,-5.411,-0.082,6.02,257.46
CHEMBL50188,decoy,0,SUCCESS,True,C25H37N2O4+,429.275,2.393,1,4,10,60.28,-5.502,-8.075,-0.825,7.381,167.61
CHEMBL48112,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL49540,decoy,0,SUCCESS,True,C30H42N2O5,510.309,5.34,0,5,19,68.31,-4.203,-7.397,-1.418,6.997,331.09
CHEMBL46972,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL50091,decoy,0,SUCCESS,True,C23H18F3N3O4S,489.097,4.152,2,5,6,110.85,-7.163,-9.885,-1.096,7.291,187.09
CHEMBL48806,decoy,0,SUCCESS,True,C33H46FN5O2+2,563.362,3.359,2,4,16,56.24,-4.94,-8.406,-1.352,7.86,530.84
CHEMBL47304,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL48903,decoy,0,SUCCESS,True,C31H33ClN4O5,576.214,5.725,1,6,15,104.45,-5.303,-9.643,-2.745,7.833,536.36
CHEMBL49526,decoy,0,SUCCESS,True,C27H25ClN4O5S-2,552.125,2.94,1,7,13,132.11,-5.814,-9.893,-1.535,7.405,391.18
CHEMBL49566,decoy,0,SUCCESS,True,C29H29N3O6S,547.178,5.377,3,6,9,126.59,-6.599,-10.071,-1.204,7.611,372.52
CHEMBL49312,decoy,0,SUCCESS,True,C31H32NO9-,562.208,0.805,1,9,15,130.85,-3.439,-5.651,-0.708,6.341,413.28
CHEMBL48484,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL49624,decoy,0,SUCCESS,True,C30H42N2O5,510.309,5.34,0,5,19,68.31,-4.028,-7.09,-1.386,6.77,338.96
CHEMBL48927,decoy,0,SUCCESS,True,C32H35N3O7S,605.22,5.497,2,7,13,124.96,-4.156,-7.072,-0.768,7.108,563.99
CHEMBL50298,decoy,0,SUCCESS,True,C22H17ClN4O6S,500.056,3.694,2,7,7,153.99,-6.935,-9.57,-1.282,7.167,149.26
CHEMBL47929,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL49306,decoy,0,SUCCESS,True,C30H33ClN4O4,548.219,5.43,2,5,15,98.38,-5.542,-9.916,-3.105,7.618,449.75
CHEMBL49297,decoy,0,SUCCESS,True,C33H37FN5O2+,554.293,5.03,1,5,11,64.69,-4.454,-6.797,-1.3,7.813,454.8
CHEMBL49825,decoy,0,SUCCESS,True,C31H47NO6,529.34,1.814,1,6,15,89.33,-1.631,-2.585,-0.889,7.049,335.24
CHEMBL48837,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL49548,decoy,0,SUCCESS,True,C27H40ClN3O5+2,521.265,0.713,2,6,15,83.07,-3.774,-6.422,-1.818,7.153,442.21
CHEMBL49748,decoy,0,SUCCESS,True,C27H35ClN4O4,514.235,5.378,2,5,17,98.38,-5.431,-10.034,-2.048,7.97,393.22
CHEMBL48567,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL50086,decoy,0,SUCCESS,True,C29H33F2N4O2+,507.257,3.513,2,4,9,49.25,2.842,4.172,-1.398,7.487,332.8
CHEMBL50847,decoy,0,SUCCESS,True,C21H16I2N2O3,597.925,5.133,2,5,5,87.57,-2.388,-2.947,-0.978,4.606,78.32
CHEMBL50232,decoy,0,SUCCESS,True,C28H26NO9-,520.161,-0.221,1,9,12,130.85,-2.993,-4.742,-3.224,5.819,269.88
CHEMBL50150,decoy,0,SUCCESS,True,C31H31NO8,545.205,5.649,0,8,16,86.61,-1.911,-3.028,-1.972,7.421,353.59
CHEMBL48946,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL50009,decoy,0,SUCCESS,True,C32H35FN5O2+,540.277,5.079,1,5,10,76.86,-5.176,-7.899,-1.256,7.729,408.4
CHEMBL48163,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL49944,decoy,0,SUCCESS,True,C29H29ClN4O6S,596.15,5.436,2,7,10,128.62,-6.021,-9.188,-0.985,7.002,428.78
CHEMBL50772,decoy,0,SUCCESS,True,C20H19F3N4O2S3,500.062,4.442,1,6,7,68.09,-4.991,-6.888,-0.926,7.118,162.87
CHEMBL49872,decoy,0,SUCCESS,True,C32H40FN4O4+,563.303,4.388,1,6,18,78.1,-4.926,-8.382,-1.603,7.637,446.47
CHEMBL5090412,active,1,SUCCESS,True,C28H32FN7O+2,501.264,0.937,3,6,7,86.43,-3.095,-3.728,-0.365,7.825,123.87
CHEMBL50417,decoy,0,SUCCESS,True,C30H29N9,515.255,5.684,1,7,11,101.3,-7.524,-11.043,-0.477,7.861,241.16
CHEMBL48638,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL50184,decoy,0,SUCCESS,True,C28H36ClN5O3S,557.223,6.253,2,8,14,88.61,-5.202,-8.243,-1.285,6.127,419.03
CHEMBL49742,decoy,0,SUCCESS,True,C30H36ClFN3O5+,572.232,3.065,1,7,13,81.87,-3.801,-6.468,-2.322,7.71,510.28
CHEMBL50806,decoy,0,SUCCESS,True,C20H20N4O5S3,492.06,4.084,2,9,11,119.51,-5.883,-8.29,-0.343,7.119,176.24
CHEMBL49448,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL49855,decoy,0,SUCCESS,True,C28H32N8OS2,560.214,5.443,2,9,16,98.85,-4.306,-7.327,-0.59,6.77,505.02
CHEMBL50216,decoy,0,SUCCESS,True,C34H36FN5O4,597.275,5.123,2,5,8,103.34,-4.149,-5.604,1.906,7.922,380.98
CHEMBL50268,decoy,0,SUCCESS,True,C27H39N4O3S+,499.274,3.905,1,5,14,57.53,-4.865,-8.277,-1.489,6.982,371.59
CHEMBL50722,decoy,0,SUCCESS,True,C25H37N2O5+,445.27,2.325,1,5,11,69.51,-6.084,-9.285,-1.059,7.344,230.48
CHEMBL49257,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL49095,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL50215,decoy,0,SUCCESS,True,C35H36FN5O4,609.275,5.317,2,5,8,111.18,-0.804,-1.086,4.106,7.105,451.66
CHEMBL50370,decoy,0,SUCCESS,True,C31H33N3O5S,559.214,5.415,2,5,11,106.5,-6.442,-9.832,-1.478,7.697,360.81
CHEMBL50208,decoy,0,SUCCESS,True,C37H40N6O2,600.321,6.792,2,5,10,89.93,34.442,52.563,-1.093,7.193,468.5
CHEMBL50395,decoy,0,SUCCESS,True,C22H30FN2O5S3+,517.13,2.227,2,7,17,92.29,-4.481,-8.28,-2.233,7.32,335.05
CHEMBL51283,decoy,0,SUCCESS,True,C25H25Cl2N6O+,495.146,3.379,2,5,6,65.8,187.641,220.55,2.354,6.17,109.18
CHEMBL50194,decoy,0,SUCCESS,True,C29H42N7O2+,520.339,2.846,4,5,15,109.4,48.48,83.907,-1.633,7.332,496.39
CHEMBL5081048,active,1,SUCCESS,True,C33H33F3N6O2+2,602.261,2.263,3,6,6,92.42,-3.134,-4.141,-0.777,7.163,262.93
CHEMBL48415,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL50338,decoy,0,SUCCESS,True,C31H35F2N4O3+,549.267,3.737,1,5,10,57.53,-2.885,-4.571,-1.822,6.957,439.59
CHEMBL50580,decoy,0,SUCCESS,True,C23H23ClFN3O7S,539.093,4.265,2,8,7,137.26,-4.471,-6.824,-1.548,7.062,378.65
CHEMBL51028,decoy,0,SUCCESS,True,C28H38Cl2N8O+2,572.253,2.668,5,5,9,100.71,-3.026,-4.088,1.311,7.769,266.02
CHEMBL51234,decoy,0,SUCCESS,True,C27H22ClN2O7S-,553.084,4.008,0,10,14,119.9,-2.522,-3.997,-1.76,7.446,212.72
CHEMBL50562,decoy,0,SUCCESS,True,C31H34N4O5S,574.225,5.119,2,6,12,119.39,-5.971,-9.113,-1.125,6.762,422.35
CHEMBL49265,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL50455,decoy,0,SUCCESS,True,C30H34Cl2N3O5S2+,650.131,3.38,1,5,10,108.44,-5.71,-8.715,-0.179,7.72,463.69
CHEMBL50646,decoy,0,SUCCESS,True,C24H23ClFN3O7S,551.093,3.569,1,8,11,136.31,-4.684,-7.697,-2.279,6.925,409.9
CHEMBL51645,decoy,0,SUCCESS,True,C29H29FN5O2+,498.23,3.436,2,3,8,71.67,-3.475,-4.491,0.828,7.641,170.77
CHEMBL50490,decoy,0,SUCCESS,True,C33H33F2N4O4+,587.246,3.82,2,4,7,92.51,-3.405,-4.799,-0.563,8.038,464.65
CHEMBL51096,decoy,0,SUCCESS,True,C34H41FN3O4+,574.308,3.916,2,4,8,72.31,-7.073,-9.554,1.155,7.818,304.62
CHEMBL49174,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL50599,decoy,0,SUCCESS,True,C30H25ClNO7-,546.133,4.574,0,7,11,114.73,-4.941,-8.119,-3.187,7.484,441.68
CHEMBL51327,decoy,0,SUCCESS,True,C30H34N3O4+,500.254,3.515,2,4,11,103.35,-4.731,-7.081,-0.846,6.282,242.11
CHEMBL51717,decoy,0,SUCCESS,True,C22H12ClFN2O6S,486.009,4.389,2,7,4,127.0,-4.91,-6.489,-0.612,6.515,164.35
CHEMBL51766,decoy,0,SUCCESS,True,C27H25FO6S,496.136,5.097,0,7,11,71.06,-4.47,-6.56,-0.295,7.003,171.75
CHEMBL49152,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL51220,decoy,0,SUCCESS,True,C26H29NO10,515.179,3.939,1,10,18,123.77,-2.522,-4.439,-2.502,6.554,325.54
CHEMBL49949,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL50546,decoy,0,SUCCESS,True,C34H39FN5O2+,568.308,5.072,1,5,12,64.69,-5.458,-8.649,-1.204,7.798,509.65
CHEMBL51515,decoy,0,SUCCESS,True,C30H39ClN3O4+,540.262,3.278,2,4,8,72.31,-5.646,-7.627,-0.775,7.708,272.76
CHEMBL49605,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL51890,decoy,0,SUCCESS,True,C25H19N2O5S-,459.102,3.338,0,8,10,101.44,-3.874,-5.685,-1.907,5.985,184.84
CHEMBL49438,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL51510,decoy,0,SUCCESS,True,C31H43N4O4+,535.328,2.515,3,5,10,98.33,-3.668,-5.062,-0.696,6.992,325.69
CHEMBL5187854,active,1,SUCCESS,True,C33H34F2N6O+2,568.275,2.609,2,5,5,72.19,-7.975,-10.306,-1.375,8.143,220.78
CHEMBL50286,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL51485,decoy,0,SUCCESS,True,C29H34Cl2N8O+2,580.222,2.536,5,5,10,100.71,-4.318,-6.085,0.483,7.769,372.22
CHEMBL51019,decoy,0,SUCCESS,True,C30H33F2N4O6+,583.236,2.335,2,6,9,118.81,-6.088,-9.292,-0.46,7.725,478.09
CHEMBL51487,decoy,0,SUCCESS,True,C27H24ClFN2O6S,558.103,5.737,1,7,11,108.16,-5.839,-9.595,-1.924,7.402,374.6
CHEMBL51920,decoy,0,SUCCESS,True,C24H18ClF2N5O2S,513.084,5.03,1,6,8,83.61,-5.926,-8.177,0.488,7.335,207.76
CHEMBL48762,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL51987,decoy,0,SUCCESS,True,C25H27N9OS,501.206,3.755,1,8,12,124.36,-7.055,-10.354,0.129,7.78,188.22
CHEMBL51606,decoy,0,SUCCESS,True,C32H31N7O4,577.244,4.87,1,9,10,125.9,-5.923,-8.694,-1.729,7.716,361.65
CHEMBL51232,decoy,0,SUCCESS,True,C32H40FN5O4+2,577.305,1.486,2,6,14,82.54,-4.734,-7.225,0.357,6.852,444.65
CHEMBL51585,decoy,0,SUCCESS,True,C29H30N4O6S,562.189,4.783,2,7,10,128.62,-6.682,-10.197,-1.192,7.574,377.46
CHEMBL51528,decoy,0,SUCCESS,True,C27H24N6O5S,544.153,0.11,2,7,10,169.06,-6.623,-10.108,-1.492,7.676,392.48
CHEMBL50724,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL48780,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL51794,decoy,0,SUCCESS,True,C30H35ClN3O4S+,568.203,3.329,1,4,10,83.53,9.374,14.306,-0.577,6.408,342.96
CHEMBL51580,decoy,0,SUCCESS,True,C30H31ClN4O5S,594.17,5.614,3,5,10,118.53,-6.471,-9.498,-0.299,7.815,393.78
CHEMBL50856,decoy,0,SUCCESS,True,C35H38FN4O4+,597.287,4.788,1,6,16,78.1,-4.972,-8.169,-1.656,7.765,590.05
CHEMBL52110,decoy,0,SUCCESS,True,C28H29NO8,507.189,1.667,1,8,13,99.95,-3.353,-5.117,-0.248,6.223,235.93
CHEMBL52023,decoy,0,SUCCESS,True,C25H21F2N5O2S2,525.11,5.099,1,7,10,83.61,-5.157,-7.419,1.299,7.397,247.42
CHEMBL51088,decoy,0,SUCCESS,True,C29H32N6O4S2,592.193,6.181,2,8,16,116.44,-4.353,-7.408,-1.47,7.309,553.62
CHEMBL52448,decoy,0,SUCCESS,True,C30H35N6O+,495.287,4.695,0,4,12,58.14,3.852,5.203,0.116,7.65,139.0
CHEMBL51863,decoy,0,SUCCESS,True,C30H35FN3O4S+,552.233,2.815,1,4,10,83.53,-5.488,-8.375,-0.525,7.778,402.42
CHEMBL49864,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL51739,decoy,0,SUCCESS,True,C31H31O8-,531.202,4.351,1,8,15,122.19,-6.586,-11.014,-2.041,7.221,428.09
CHEMBL51849,decoy,0,SUCCESS,True,C31H38N3O5S+,564.253,2.684,1,5,12,92.76,-4.413,-6.993,-1.416,7.719,410.51
CHEMBL51289,decoy,0,SUCCESS,True,C33H34N4O5S,598.225,5.369,2,6,12,130.29,-4.16,-6.835,-1.822,7.314,527.17
CHEMBL51034,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL52610,decoy,0,SUCCESS,True,C32H25N5O3,527.196,4.971,2,5,2,109.04,19.817,23.292,-0.381,6.632,101.01
CHEMBL52396,decoy,0,SUCCESS,True,C25H31N2O4+,423.228,2.37,1,4,11,60.28,-5.876,-8.968,-2.201,7.061,189.68
CHEMBL50381,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL51917,decoy,0,SUCCESS,True,C28H45N4O4+,501.344,2.887,1,6,12,72.07,-5.119,-8.411,0.006,7.873,386.83
CHEMBL52330,decoy,0,SUCCESS,True,C22H21F6N4O3+,503.151,2.85,3,4,6,76.39,-6.913,-10.146,-1.688,7.233,271.94
CHEMBL52135,decoy,0,SUCCESS,True,C25H28F3N2O5S+,525.167,2.668,2,5,11,93.98,-6.86,-11.271,-1.379,7.437,333.15
CHEMBL51891,decoy,0,SUCCESS,True,C32H35N3O5S,573.23,5.724,2,5,12,106.5,-6.437,-9.823,-1.754,7.701,417.34
CHEMBL52126,decoy,0,SUCCESS,True,C24H21ClF2N4O4S2,566.066,4.119,2,7,11,114.18,-4.761,-7.127,-1.005,7.857,336.76
CHEMBL49286,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL52535,decoy,0,SUCCESS,True,C25H17N2O6S-,473.081,3.058,0,9,8,110.67,-3.729,-5.256,-1.76,6.033,179.95
CHEMBL50555,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL52173,decoy,0,SUCCESS,True,C22H21ClFN3O7S,525.077,3.83,1,8,10,128.47,-5.275,-8.359,-1.064,6.656,328.61
CHEMBL51937,decoy,0,SUCCESS,True,C30H42FN4O4+,541.318,3.825,2,4,7,75.55,-3.904,-5.73,0.168,7.353,422.26
CHEMBL52536,decoy,0,SUCCESS,True,C28H25NO6S,503.14,4.83,0,8,11,94.85,-4.469,-6.82,-1.016,6.938,208.84
CHEMBL52332,decoy,0,SUCCESS,True,C29H33N3O5S,535.214,4.754,2,5,8,118.41,-8.02,-11.771,-0.733,7.713,315.21
CHEMBL51239,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL50813,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL50777,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL52148,decoy,0,SUCCESS,True,C31H31F7O6,632.201,5.798,2,6,9,100.9,-1.998,-2.932,-1.002,7.164,427.05
CHEMBL52859,decoy,0,SUCCESS,True,C30H25N6O2+,501.203,3.77,2,5,2,109.44,-0.764,-0.898,-0.165,6.224,108.43
CHEMBL52070,decoy,0,SUCCESS,True,C31H38N3O5S+,564.253,2.684,1,5,12,92.76,-4.721,-7.48,-1.676,7.655,445.64
CHEMBL52793,decoy,0,SUCCESS,True,C18H11Cl2N3O8S2,530.936,4.394,0,8,7,157.8,-6.481,-9.133,-0.243,7.008,158.1
CHEMBL52498,decoy,0,SUCCESS,True,C32H45N6O2+,545.36,4.074,3,4,10,81.48,-0.895,-1.262,-0.698,7.538,297.8
CHEMBL52650,decoy,0,SUCCESS,True,C23H20ClF2N5O2S,503.099,4.227,3,6,10,106.06,-6.158,-9.038,-1.296,7.564,253.44
CHEMBL51798,decoy,0,SUCCESS,True,C31H39NO8S2,617.212,6.251,1,10,20,115.54,-4.255,-7.862,-1.327,6.535,585.94
CHEMBL52235,decoy,0,SUCCESS,True,C35H38N4O3+2,562.293,3.334,4,5,8,72.49,-5.992,-8.62,-0.542,7.485,419.29
CHEMBL50487,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL52468,decoy,0,SUCCESS,True,C26H27F3N3O4S+,534.167,3.014,2,5,9,89.8,-6.042,-9.574,-2.683,7.634,355.3
CHEMBL52082,decoy,0,SUCCESS,True,C28H36N2O8S2,592.191,5.392,1,10,19,118.2,-3.825,-6.955,-2.115,6.438,482.08
CHEMBL50054,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL52193,decoy,0,SUCCESS,True,C20H24Cl2N4O8S2,582.041,4.311,0,8,15,161.04,-5.722,-10.07,-1.583,6.774,469.45
CHEMBL5267786,active,1,SUCCESS,True,C34H36F3N6O4+,649.274,4.008,3,8,8,114.14,-0.38,-0.502,-0.956,7.34,299.5
CHEMBL5275926,active,1,SUCCESS,True,C35H40F2N5O3+,616.309,4.858,2,7,9,85.04,2.053,2.713,-1.346,8.288,267.9
CHEMBL5273122,active,1,SUCCESS,True,C34H33F3N5O3+,616.253,4.108,2,7,6,85.04,-0.292,-0.386,-0.66,8.018,285.62
CHEMBL49582,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL52328,decoy,0,SUCCESS,True,C26H29Cl2N2O5+,519.145,3.071,3,5,15,93.63,-5.102,-9.427,-3.014,7.478,494.2
CHEMBL52700,decoy,0,SUCCESS,True,C33H34N8O,558.286,6.372,1,7,9,102.73,-5.57,-8.176,-1.011,7.559,338.09
CHEMBL5279657,active,1,SUCCESS,True,C34H38F2N5O3+,602.294,4.55,2,7,8,85.04,0.318,0.421,-0.839,8.185,262.55
CHEMBL51531,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL52369,decoy,0,SUCCESS,True,C31H38O8S2,602.201,6.669,0,9,19,89.52,-3.721,-6.767,-1.586,6.607,476.68
CHEMBL51295,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL53195,decoy,0,SUCCESS,True,C32H37N7+2,519.31,1.57,2,4,5,45.54,-3.839,-4.961,-0.834,7.266,168.38
CHEMBL52466,decoy,0,SUCCESS,True,C26H27F3N3O5S+,550.162,2.431,3,5,9,106.01,-6.787,-10.755,-1.031,7.748,455.09
CHEMBL52936,decoy,0,SUCCESS,True,C27H22ClNO7,507.108,5.165,0,8,9,83.53,-3.186,-4.49,0.233,5.835,228.79
CHEMBL5279240,active,1,SUCCESS,True,C34H37F3N5O3+,620.284,4.689,2,7,8,85.04,-2.351,-3.107,-1.487,7.412,293.19
CHEMBL5276699,active,1,SUCCESS,True,C34H36F3N6O3+,633.28,3.788,3,7,8,104.91,-2.941,-3.886,-1.206,8.003,306.94
CHEMBL52791,decoy,0,SUCCESS,True,C33H35N7O2,561.285,6.497,1,7,10,99.6,-6.964,-10.22,-1.03,7.715,306.06
CHEMBL5286301,active,1,SUCCESS,True,C35H40F2N5O3+,616.309,4.532,3,7,9,96.04,3.029,4.091,-1.84,8.102,259.25
CHEMBL52557,decoy,0,SUCCESS,True,C26H22ClFN2O6S,544.087,5.347,1,7,10,108.16,-5.604,-8.881,-1.136,6.958,419.89
CHEMBL51983,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL52102,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL52492,decoy,0,SUCCESS,True,C32H36N4O5S,588.241,5.834,3,5,12,118.53,-5.116,-8.106,-0.433,7.68,459.32
CHEMBL53405,decoy,0,SUCCESS,True,C22H18IN3O4S,547.006,3.737,2,5,6,110.85,-6.059,-8.007,-1.012,7.119,116.49
CHEMBL52852,decoy,0,SUCCESS,True,C32H41N4O4+,545.312,3.105,3,4,8,88.1,-5.019,-6.78,-0.22,7.625,291.36
CHEMBL52633,decoy,0,SUCCESS,True,C28H29NO7S2,555.139,6.323,2,8,15,111.16,2.412,4.174,-1.962,6.54,439.03
CHEMBL5289987,active,1,SUCCESS,True,C34H37F3N5O3+,620.284,4.281,3,7,9,96.04,-2.078,-2.806,-1.462,8.195,299.44
CHEMBL52770,decoy,0,SUCCESS,True,C27H28F3N2O4S+,533.172,3.733,2,4,9,76.91,-7.247,-11.483,-1.309,7.659,372.66
CHEMBL53097,decoy,0,SUCCESS,True,C24H27N2O6S2-,503.132,4.005,1,8,11,121.56,-6.382,-10.113,-1.756,6.843,262.93
CHEMBL53283,decoy,0,SUCCESS,True,C23H20ClF2N5O2S,503.099,4.348,2,6,10,92.93,-5.885,-8.466,-1.536,7.566,224.63
CHEMBL53019,decoy,0,SUCCESS,True,C26H32ClN3O5,501.203,4.343,0,7,15,92.01,-4.976,-8.176,-1.324,7.545,289.19
CHEMBL52781,decoy,0,SUCCESS,True,C27H31O8-,483.202,3.431,1,8,17,122.19,-5.716,-10.228,-2.726,6.784,400.76
CHEMBL52484,decoy,0,SUCCESS,True,C23H31N6O7PS,566.171,4.795,2,9,12,172.03,-5.42,-9.54,-2.527,7.049,541.98
CHEMBL52901,decoy,0,SUCCESS,True,C26H27F3N3O4S+,534.167,3.014,2,5,9,89.8,-7.088,-11.231,-1.03,7.201,342.44
CHEMBL50987,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL52717,decoy,0,SUCCESS,True,C32H41N4O4S+,577.284,2.741,1,5,13,86.77,-5.372,-8.513,-0.523,7.698,470.02
CHEMBL52987,decoy,0,SUCCESS,True,C24H28F3N2O5S+,513.167,2.474,2,5,11,86.14,-5.665,-9.308,-2.428,6.632,365.39
CHEMBL53908,decoy,0,SUCCESS,True,C22H18IN3O4S,547.006,3.737,2,5,6,110.85,-7.169,-9.474,-0.873,7.365,125.17
CHEMBL52506,decoy,0,SUCCESS,True,C35H41FN5O2+,582.324,5.462,1,5,13,64.69,-4.041,-6.639,-1.772,7.822,567.44
CHEMBL53174,decoy,0,SUCCESS,True,C33H33N7O3,575.264,5.676,1,8,10,116.67,-5.911,-8.676,-1.351,7.71,331.41
CHEMBL52880,decoy,0,SUCCESS,True,C36H41N7O2,603.332,7.667,1,7,10,99.6,14.137,20.748,-0.94,7.86,395.1
CHEMBL52724,decoy,0,SUCCESS,True,C29H31F3N3O5S+,590.193,3.093,3,5,11,106.01,-5.613,-9.223,-1.702,7.242,504.95
CHEMBL53381,decoy,0,SUCCESS,True,C29H24Cl2N4O2S,562.1,6.041,1,5,8,74.66,-4.044,-5.462,-1.566,7.661,264.8
CHEMBL53941,decoy,0,SUCCESS,True,C23H20BrN3O5S,529.031,3.904,2,6,8,120.08,-6.436,-8.882,-1.753,7.358,169.83
CHEMBL53374,decoy,0,SUCCESS,True,C23H25Cl2N3O7,525.107,3.557,2,8,13,126.76,-4.413,-7.38,-1.483,6.841,298.5
CHEMBL52892,decoy,0,SUCCESS,True,C30H34Cl2N3O4S+,602.164,3.982,1,4,10,83.53,-6.131,-9.357,-0.903,7.348,447.97
CHEMBL53885,decoy,0,SUCCESS,True,C33H33N3O7,583.232,4.728,2,7,12,113.18,5.089,7.618,0.364,7.628,195.19
CHEMBL53647,decoy,0,SUCCESS,True,C25H21F2N5O2S,493.138,4.171,2,6,10,103.83,-5.778,-8.649,-1.539,7.599,251.11
CHEMBL51720,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL53511,decoy,0,SUCCESS,True,C25H22F2N6O2S,508.149,3.908,1,7,11,107.93,-4.072,-6.096,-0.306,6.341,307.55
CHEMBL53284,decoy,0,SUCCESS,True,C24H17F8N5O2S,591.098,5.424,2,6,9,92.93,-7.038,-10.946,-1.348,7.502,390.28
CHEMBL539673,decoy,0,SUCCESS,True,C27H25N4O3S+,485.164,3.357,1,5,7,88.88,-5.194,-6.712,-0.746,7.35,198.48
CHEMBL53314,decoy,0,SUCCESS,True,C28H32Cl2N3O3+,528.182,4.0,1,4,11,58.62,-5.96,-9.445,-1.685,7.308,387.61
CHEMBL51222,,,FAILED: Timeout,,,,,,,,,,,,,
CHEMBL53351,decoy,0,SUCCESS,True,C25H31F3N3O4S+,526.198,2.532,2,5,12,80.15,-5.243,-8.614,-3.055,7.577,387.89
CHEMBL53795,decoy,0,SUCCESS,True,C27H34N6O4S,538.236,3.695,3,9,9,131.26,-6.584,-9.471,-0.799,7.799,290.56
CHEMBL53244,decoy,0,SUCCESS,True,C36H39N7O3,617.311,6.654,1,8,11,108.83,-6.073,-8.913,-1.849,7.992,428.73
CHEMBL5431156,active,1,SUCCESS,True,C23H18ClF2N6S+,483.096,3.811,2,6,3,95.44,-2.546,-2.918,-0.646,7.756,83.41
CHEMBL53961,decoy,0,SUCCESS,True,C27H29ClFN5O+2,493.203,2.437,2,3,11,54.44,-4.727,-6.938,-1.248,7.513,248.92
