assay_type,canonical_smiles,data_validity_comment,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value
B,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CNC(=O)O6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5267786,=,=,IC50,nM,1.0,CHEMBL2189121,IC50,uM,0.001
B,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5279240,=,=,IC50,nM,3.0,CHEMBL2189121,IC50,uM,0.003
B,CCc1cccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5279657,=,=,IC50,nM,3.0,CHEMBL2189121,IC50,uM,0.003
B,Oc1cc(-c2ncc3c(N4CCCC5(CCO5)C4)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(F)c(F)ccc2c1,,CHEMBL5269272,=,=,IC50,nM,2.0,CHEMBL2189121,IC50,uM,0.002
B,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5273122,=,=,IC50,nM,1.0,CHEMBL2189121,IC50,uM,0.001
B,Oc1cc(Cl)c(C2CC2)c(-c2ncc3c(N4CCCC5(CCO5)C4)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1,,CHEMBL5290459,=,=,IC50,nM,2.0,CHEMBL2189121,IC50,uM,0.002
B,Oc1cc(-c2ncc3c(N4CCC[C@]5(CCO5)C4)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(Cl)c(F)ccc2c1,,CHEMBL5265862,=,=,IC50,nM,1.0,CHEMBL2189121,IC50,uM,0.001
B,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3C)c12,,CHEMBL5275926,=,=,IC50,nM,4.0,CHEMBL2189121,IC50,uM,0.004
B,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC(O)CC6(CC6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5289987,=,=,IC50,nM,34.0,CHEMBL2189121,IC50,uM,0.034
B,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CC(=O)N6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5276699,=,=,IC50,nM,44.0,CHEMBL2189121,IC50,uM,0.044
B,Oc1cc(-c2ncc3c(N4CCCC5(CC(O)C5)C4)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(F)c(F)ccc2c1,,CHEMBL5286121,=,=,IC50,nM,119.0,CHEMBL2189121,IC50,uM,0.119
B,CCc1cccc2cc(O)cc(-c3ncc4c(N5CCCC6(CC(O)C6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5286301,=,=,IC50,nM,22.0,CHEMBL2189121,IC50,uM,0.022
B,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CNC(=O)O6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5267786,=,=,IC50,nM,24.0,CHEMBL2189121,IC50,uM,0.024
B,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5279240,=,=,IC50,nM,3.0,CHEMBL2189121,IC50,uM,0.003
B,CCc1cccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5279657,=,=,IC50,nM,11.0,CHEMBL2189121,IC50,uM,0.011
B,Oc1cc(-c2ncc3c(N4CCCC5(CCO5)C4)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(F)c(F)ccc2c1,,CHEMBL5269272,=,=,IC50,nM,9.0,CHEMBL2189121,IC50,uM,0.009
B,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5273122,=,=,IC50,nM,43.0,CHEMBL2189121,IC50,uM,0.043
B,Oc1cc(Cl)c(C2CC2)c(-c2ncc3c(N4CCCC5(CCO5)C4)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1,,CHEMBL5290459,=,=,IC50,nM,66.0,CHEMBL2189121,IC50,uM,0.066
B,Oc1cc(-c2ncc3c(N4CCC[C@]5(CCO5)C4)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(Cl)c(F)ccc2c1,,CHEMBL5265862,=,=,IC50,nM,3.0,CHEMBL2189121,IC50,uM,0.003
B,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3C)c12,,CHEMBL5275926,=,=,IC50,nM,7.0,CHEMBL2189121,IC50,uM,0.007
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CCCN4CCCOCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)N[C@@H](C)c4ccc(-c5scnc5C)cc4)C(C)(C)C)nc3c2F)c1C(F)(F)F,,CHEMBL5267351,=,=,Activity,%,29.32,CHEMBL2189121,Activity,%,29.32
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CCCN4CCCOCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCc4ccc(-c5scnc5C)cc4)C(C)(C)C)nc3c2F)c1C(F)(F)F,,CHEMBL5267154,=,=,Activity,%,-0.69,CHEMBL2189121,Activity,%,-0.69
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CCCN4CCCOCCCOc4cc(-c5scnc5C)ccc4CNC(=O)[C@@H]4C[C@@H](O)CN4C(=O)[C@H](NC(=O)C4(F)CC4)C(C)(C)C)nc3c2F)c1C(F)(F)F,,CHEMBL5271828,=,=,Activity,%,-5.46,CHEMBL2189121,Activity,%,-5.46
B,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCCN2CCC[C@H]2COc2nc(N3CC4CCC(C3)N4)c3cc(Cl)c(-c4ccc(F)c5sc(N)nc45)c(F)c3n2)C(C)(C)C)cc1,,CHEMBL5274982,=,=,Activity,%,51.32,CHEMBL2189121,Activity,%,51.32
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CCCN4CCCCCCCN4CCC(c5cc(F)cc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)nc3c2F)c1C(F)(F)F,,CHEMBL5282381,=,=,Activity,%,-22.88,CHEMBL2189121,Activity,%,-22.88
B,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCN2CCC[C@H]2COc2nc(N3CC4CCC(C3)N4)c3cc(Cl)c(-c4ccc(F)c5sc(N)nc45)c(F)c3n2)C(C)(C)C)cc1,,CHEMBL5270882,=,=,Activity,%,38.07,CHEMBL2189121,Activity,%,38.07
B,Oc1cc(N2CCc3c(nc(OCC45CCCN4CCC5)nc3N3CC4CCC(C3)N4)C2)c2c(Cl)cccc2c1,,CHEMBL5406644,=,=,IC50,nM,15.0,CHEMBL2189121,IC50,nM,15.0
B,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5401145,=,=,IC50,nM,46.0,CHEMBL2189121,IC50,nM,46.0
B,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5428155,=,=,IC50,nM,7.9,CHEMBL2189121,IC50,nM,7.9
B,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5394061,=,=,IC50,nM,9.5,CHEMBL2189121,IC50,nM,9.5
B,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C)(C5)N6)cc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5405893,=,=,IC50,nM,24.0,CHEMBL2189121,IC50,nM,24.0
B,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(C#C[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5430615,=,=,IC50,nM,439.0,CHEMBL2189121,IC50,nM,439.0
B,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(C#C[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5430597,=,=,IC50,nM,305.0,CHEMBL2189121,IC50,nM,305.0
B,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)cc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(F)cccc2c1,,CHEMBL5398980,=,=,IC50,nM,40.0,CHEMBL2189121,IC50,nM,40.0
B,C[C@H](Oc1nc2c(F)c(-c3c[nH]c4ccccc34)c(CCC#N)cc2c2c1NC(=O)CN2C1C2CNC1C2)[C@@H]1CCCN1C,,CHEMBL5426625,<=,<=,IC50,nM,100.0,CHEMBL2189121,IC50,nM,100.0
B,C[C@H](Oc1nc2c(F)c(-c3cccc4ccc(F)cc34)c(CCC#N)cc2c2c1NC(=O)CN2C1C2CNC1C2)[C@@H]1CCCN1C,,CHEMBL5431853,<=,<=,IC50,nM,100.0,CHEMBL2189121,IC50,nM,100.0
B,C[C@H](Oc1nc2c(F)c(-c3cc(O)cc4ccc(F)cc34)c(CCC#N)cc2c2c1NC(=O)CN2C1C2CNC1C2)[C@@H]1CCCN1C,,CHEMBL5405054,<=,<=,IC50,nM,100.0,CHEMBL2189121,IC50,nM,100.0
B,C[C@@H](Oc1nc2c(F)c(-c3cc(O)cc4ccccc34)c(CCC#N)cc2c2c1CCCN2C1C2CNC1C2)[C@H]1CCCN1C,,CHEMBL5438557,<=,<=,IC50,nM,100.0,CHEMBL2189121,IC50,nM,100.0
B,Cc1cc2c(nc(O[C@@H](C)[C@H]3CCCN3C)c3c(=O)ccn([C@@H]4[C@@H]5CN[C@H]4C5)c32)c(F)c1-c1cccc2c1C(C#N)CCC2,,CHEMBL5420459,<=,<=,IC50,nM,100.0,CHEMBL2189121,IC50,nM,100.0
B,C[C@H](Oc1nc2c(F)c(-c3cccc(Cl)c3Cl)c(CCC#N)cc2c2c1c(=O)c(N1CCCC1=O)cn2[C@@H]1[C@@H]2CN[C@H]1C2)[C@H]1CCCN1C,,CHEMBL5428861,<=,<=,IC50,nM,100.0,CHEMBL2189121,IC50,nM,100.0
B,C[C@H](Oc1nc2c(F)c(-c3c[nH]c4ccccc34)c(CCC#N)cc2c2c1NC(=O)CN2C1C2CNC1C2)[C@@H]1CCCN1C,,CHEMBL5426625,<=,<=,IC50,nM,100.0,CHEMBL2189121,IC50,nM,100.0
B,C[C@H](Oc1nc2c(F)c(-c3cccc4ccc(F)cc34)c(CCC#N)cc2c2c1NC(=O)CN2C1C2CNC1C2)[C@@H]1CCCN1C,,CHEMBL5431853,<=,<=,IC50,nM,100.0,CHEMBL2189121,IC50,nM,100.0
B,C[C@H](Oc1nc2c(F)c(-c3cc(O)cc4ccc(F)cc34)c(CCC#N)cc2c2c1NC(=O)CN2C1C2CNC1C2)[C@@H]1CCCN1C,,CHEMBL5405054,<=,<=,IC50,nM,100.0,CHEMBL2189121,IC50,nM,100.0
B,C[C@@H](Oc1nc2c(F)c(-c3cc(O)cc4ccccc34)c(CCC#N)cc2c2c1CCCN2C1C2CNC1C2)[C@H]1CCCN1C,,CHEMBL5438557,<=,<=,IC50,nM,100.0,CHEMBL2189121,IC50,nM,100.0
B,Cc1cc2c(nc(O[C@@H](C)[C@H]3CCCN3C)c3c(=O)ccn([C@@H]4[C@@H]5CN[C@H]4C5)c32)c(F)c1-c1cccc2c1C(C#N)CCC2,,CHEMBL5420459,<=,<=,IC50,nM,100.0,CHEMBL2189121,IC50,nM,100.0
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CCNC[C@@H]4C)nc(OC[C@@H]4CCCN4C)nc3c2F)c1C(F)(F)F,,CHEMBL5424715,=,=,IC50,nM,76.9,CHEMBL2189121,IC50,nM,76.9
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CCCN4C)nc3c2F)c1C(F)(F)F,,CHEMBL5418527,=,=,IC50,nM,3.5,CHEMBL2189121,IC50,nM,3.5
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C(F)(F)F,,CHEMBL5410069,=,=,IC50,nM,2.1,CHEMBL2189121,IC50,nM,2.1
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1C(F)(F)F,,CHEMBL5410609,=,=,IC50,nM,2.1,CHEMBL2189121,IC50,nM,2.1
B,Nc1cc2ccccc2c(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)n1,,CHEMBL5418176,=,=,IC50,nM,12.8,CHEMBL2189121,IC50,nM,12.8
B,Nc1cc2cccc(F)c2c(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)n1,,CHEMBL5426739,=,=,IC50,nM,6.0,CHEMBL2189121,IC50,nM,6.0
B,Nc1nc2c(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)ccc(F)c2s1,,CHEMBL5397425,=,=,IC50,nM,3.8,CHEMBL2189121,IC50,nM,3.8
B,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5428238,=,=,IC50,nM,0.98,CHEMBL2189121,IC50,nM,0.98
B,N#Cc1c(N)sc2c(F)ccc(-c3cc4nc(OC[C@@]56CCCN5C[C@H](F)C6)nc(N5CC6CCC(C5)N6)c4cc3Cl)c12,,CHEMBL5393883,=,=,IC50,nM,1.5,CHEMBL2189121,IC50,nM,1.5
B,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cc(Cl)c(-c3ccc(F)c4sc(N)c(C#N)c34)c(F)c2n1,,CHEMBL5430198,=,=,IC50,nM,1.3,CHEMBL2189121,IC50,nM,1.3
B,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OCC5(CN6CC[C@@H](F)C6)CC5)nc4c3F)c12,,CHEMBL5405632,=,=,IC50,nM,1.0,CHEMBL2189121,IC50,nM,1.0
B,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)ncnc4c3F)c12,,CHEMBL5431156,=,=,IC50,nM,5.32,CHEMBL2189121,IC50,nM,5.32
B,N#Cc1c(N)sc2c(F)ccc(-c3c(C(F)(F)F)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5408369,=,=,IC50,nM,0.86,CHEMBL2189121,IC50,nM,0.86
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CCNC[C@@H]4C)nc(OC[C@@H]4CCCN4C)nc3c2F)c1C(F)(F)F,,CHEMBL5424715,=,=,Tm,degrees C,2.6,CHEMBL2189121,Tm,degrees C,2.6
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CCCN4C)nc3c2F)c1C(F)(F)F,,CHEMBL5418527,=,=,Tm,degrees C,7.3,CHEMBL2189121,Tm,degrees C,7.3
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C(F)(F)F,,CHEMBL5410069,=,=,Tm,degrees C,10.9,CHEMBL2189121,Tm,degrees C,10.9
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1C(F)(F)F,,CHEMBL5410609,=,=,Tm,degrees C,11.7,CHEMBL2189121,Tm,degrees C,11.7
B,Nc1cc2ccccc2c(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)n1,,CHEMBL5418176,=,=,Tm,degrees C,4.3,CHEMBL2189121,Tm,degrees C,4.3
B,Nc1cc2cccc(F)c2c(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)n1,,CHEMBL5426739,=,=,Tm,degrees C,7.4,CHEMBL2189121,Tm,degrees C,7.4
B,Nc1nc2c(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)ccc(F)c2s1,,CHEMBL5397425,=,=,Tm,degrees C,14.7,CHEMBL2189121,Tm,degrees C,14.7
B,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5428238,=,=,Tm,degrees C,20.2,CHEMBL2189121,Tm,degrees C,20.2
B,N#Cc1c(N)sc2c(F)ccc(-c3cc4nc(OC[C@@]56CCCN5C[C@H](F)C6)nc(N5CC6CCC(C5)N6)c4cc3Cl)c12,,CHEMBL5393883,=,=,Tm,degrees C,16.0,CHEMBL2189121,Tm,degrees C,16.0
B,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cc(Cl)c(-c3ccc(F)c4sc(N)c(C#N)c34)c(F)c2n1,,CHEMBL5430198,=,=,Tm,degrees C,17.1,CHEMBL2189121,Tm,degrees C,17.1
B,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OCC5(CN6CC[C@@H](F)C6)CC5)nc4c3F)c12,,CHEMBL5405632,=,=,Tm,degrees C,17.8,CHEMBL2189121,Tm,degrees C,17.8
B,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)ncnc4c3F)c12,,CHEMBL5431156,=,=,Tm,degrees C,7.4,CHEMBL2189121,Tm,degrees C,7.4
B,N#Cc1c(N)sc2c(F)ccc(-c3c(C(F)(F)F)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5408369,=,=,Tm,degrees C,20.8,CHEMBL2189121,Tm,degrees C,20.8
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CCCN4C)nc3c2F)c1C(F)(F)F,,CHEMBL5418527,=,=,IC50,nM,941.0,CHEMBL2189121,IC50,nM,941.0
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C(F)(F)F,,CHEMBL5410069,=,=,IC50,nM,928.0,CHEMBL2189121,IC50,nM,928.0
B,Nc1nc2c(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)ccc(F)c2s1,,CHEMBL5397425,=,=,IC50,nM,149.0,CHEMBL2189121,IC50,nM,149.0
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CCNC[C@@H]4C)nc(OC[C@@H]4CCCN4C)nc3c2F)c1C(F)(F)F,,CHEMBL5424715,>,>,IC50,nM,10000.0,CHEMBL2189121,IC50,nM,10000.0
B,Nc1cc2cccc(F)c2c(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)n1,,CHEMBL5426739,=,=,IC50,nM,1032.0,CHEMBL2189121,IC50,nM,1032.0
B,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1C(F)(F)F,,CHEMBL5410609,=,=,IC50,nM,89.9,CHEMBL2189121,IC50,nM,89.9
B,Nc1cc2ccccc2c(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)n1,,CHEMBL5418176,=,=,IC50,nM,2972.0,CHEMBL2189121,IC50,nM,2972.0
B,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5428238,=,=,IC50,nM,4.3,CHEMBL2189121,IC50,nM,4.3
B,N#Cc1c(N)sc2c(F)ccc(-c3cc4nc(OC[C@@]56CCCN5C[C@H](F)C6)nc(N5CC6CCC(C5)N6)c4cc3Cl)c12,,CHEMBL5393883,=,=,IC50,nM,42.9,CHEMBL2189121,IC50,nM,42.9
B,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cc(Cl)c(-c3ccc(F)c4sc(N)c(C#N)c34)c(F)c2n1,,CHEMBL5430198,=,=,IC50,nM,138.0,CHEMBL2189121,IC50,nM,138.0
B,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OCC5(CN6CC[C@@H](F)C6)CC5)nc4c3F)c12,,CHEMBL5405632,=,=,IC50,nM,30.0,CHEMBL2189121,IC50,nM,30.0
B,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)ncnc4c3F)c12,,CHEMBL5431156,=,=,IC50,nM,1080.0,CHEMBL2189121,IC50,nM,1080.0
B,N#Cc1c(N)sc2c(F)ccc(-c3c(C(F)(F)F)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5408369,=,=,IC50,nM,2.1,CHEMBL2189121,IC50,nM,2.1
B,CCc1cccc2cc(O)cc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@H]5CCCN5C)nc4c3F)c12,,CHEMBL5569441,=,=,IC50,nM,5.8,CHEMBL2189121,IC50,nM,5.8
B,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,CHEMBL5081048,=,=,IC50,nM,1.5,CHEMBL2189121,IC50,nM,1.5
B,CCN(CC)c1ccc2cc(/C=C/c3ccc4cc(F)c(NCCN5CCCC5)cc4[n+]3C)c(=O)oc2c1.[I-],,CHEMBL5571394,,,Inhibition,%,,CHEMBL2189121,INH,,
B,CCN(CC)c1ccc2cc(/C=C/c3ccc4cc(F)c(NCCN5CCCC5)cc4[n+]3C)c(=O)oc2c1.[I-],,CHEMBL5571394,,,Inhibition,%,,CHEMBL2189121,INH,,
B,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@@H](C(=O)N(C)C)N(C)C(=O)[C@H](C2CCCC2)N(C)C(=O)C2(CCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCc2ccc(C(F)(F)F)c(Cl)c2)NC(=O)CN(C)C(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H]2CCN2C(=O)[C@H](C)N(C)C1=O,,CHEMBL5562993,=,=,Kd,nM,0.16,CHEMBL2189121,Kd,nM,0.16
B,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@@H](C(=O)N2CCC2)N(C)C(=O)[C@H](C2CCCC2)N(C)C(=O)C2(CCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCc2ccc(C(F)(F)F)c(Cl)c2)NC(=O)CN(C)C(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H]2CCN2C(=O)[C@H](C)N(C)C1=O,,CHEMBL5569602,=,=,Kd,nM,0.19,CHEMBL2189121,Kd,nM,0.19
B,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@@H](C(=O)N2CCOCC2)N(C)C(=O)[C@H](C2CCCC2)N(C)C(=O)C2(CCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCc2ccc(C(F)(F)F)c(Cl)c2)NC(=O)CN(C)C(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H]2CCN2C(=O)[C@H](C)N(C)C1=O,,CHEMBL5570195,=,=,Kd,nM,0.18,CHEMBL2189121,Kd,nM,0.18
B,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)N(C)C(=O)[C@H](C2CCCC2)N(C)C(=O)C2(CCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCc2ccc(C(F)(F)F)c(Cl)c2)NC(=O)CN(C)C(=O)[C@H](CC2CCCCC2)N(C)C(=O)[C@@H]2CCN2C(=O)[C@H](C)N(C)C1=O,,CHEMBL5565237,=,=,Kd,nM,0.47,CHEMBL2189121,Kd,nM,0.47
B,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)N(C)C(=O)[C@H](C2CCCCC2)N(C)C(=O)C2(CCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCc2ccc(C(F)(F)F)c(Cl)c2)NC(=O)CN(C)C(=O)[C@H](CC2CCCCC2)N(C)C(=O)CN(C)C(=O)CN(C)C1=O,,CHEMBL5570375,=,=,Kd,nM,0.32,CHEMBL2189121,Kd,nM,0.32
B,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)N(C)C(=O)C[C@@H](C(=O)N2CCCCC2)N(C)C(=O)[C@H](C2CCCCC2)N(C)C(=O)C2(CCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCc2ccc(C(F)(F)F)c(Cl)c2)NC(=O)CN(C)C(=O)[C@H](CC2CCCCC2)N(C)C(=O)CN(C)C(=O)CN(C)C1=O,,CHEMBL5573020,=,=,Kd,nM,0.14,CHEMBL2189121,Kd,nM,0.14
